symbol,timeframe,signal,confidence,price,entry_price,reasoning,timestamp,market_regime,direction,volume_trend,historical_accuracy,recommendation_performance
PYTH,4h,BUY,75,0.058746,0.0579,"RSI near oversold, price below EMAs suggests potential reversal",1767150069.758366,NEUTRAL,BULLISH,Decreasing,50.0,0.0262253057079232
PYTH,4h,BUY,75,0.058611,0.0579,RSI oversold and price near lower Bollinger Band,1767151437.210564,NEUTRAL,BULLISH,Decreasing,51.51515151515152,0.0260048021847435
PYTH,4h,BUY,75,0.058731,0.0578,Oversold RSI with price near lower Bollinger Band,1767154669.888119,NEUTRAL,BULLISH,Decreasing,50.0,0.0186960112595767
PYTH,4h,BUY,75,0.058578,0.0571,"RSI oversold, price below EMAs suggests potential reversal",1767157105.175384,NEUTRAL,BULLISH,Decreasing,51.42857142857142,0.0238638921863959
PYTH,4h,BUY,75,0.058623,0.0571,RSI oversold below 35,1767157715.574527,NEUTRAL,BULLISH,Decreasing,50.0,0.0161781172114417
PYTH,4h,BUY,75,0.058583,0.0571,"RSI oversold, price near lower Bollinger Band",1767160996.612493,NEUTRAL,BULLISH,Decreasing,51.35135135135135,0.0177739733214186
PYTH,4h,BUY,75,0.058577,0.0575,RSI oversold with price near lower Bollinger Band,1767163011.814415,NEUTRAL,BULLISH,Decreasing,50.0,0.0155686764426574
PYTH,4h,BUY,75,0.058402,0.0575,RSI oversold and price near lower Bollinger Band,1767165771.233264,NEUTRAL,BULLISH,Decreasing,48.71794871794872,0.0149234125555056
PYTH,4h,BUY,85,0.058558,0.0575,RSI deeply oversold at 19.77,1767169431.903778,NEUTRAL,BULLISH,Decreasing,47.5,0.0072727910315897
PYTH,4h,BUY,85,0.058019,0.0575,Extreme oversold RSI with price at lower Bollinger Band,1767173086.439618,VOLATILE_BREAKOUT,BULLISH,Decreasing,48.78048780487805,0.0134594898148067
PYTH,4h,BUY,85,0.057899,0.0575,Extreme oversold RSI with price below key EMAs,1767176760.051158,VOLATILE_BREAKOUT,BULLISH,Decreasing,47.61904761904761,-0.0082594502639128
PYTH,4h,BUY,85,0.057627,0.057,Extreme oversold RSI with price below all EMAs in volatile regime,1767180481.195221,VOLATILE_BREAKOUT,BULLISH,Decreasing,46.51162790697674,-0.0127723899729807
PYTH,4h,BUY,85,0.057514,0.057,Extreme oversold RSI with price below all EMAs,1767184138.446222,VOLATILE_BREAKOUT,BULLISH,Decreasing,45.45454545454545,-0.0229281943883149
PYTH,4h,BUY,85,0.057585,0.057,Extreme oversold RSI with price below all EMAs suggests bounce,1767187797.083336,VOLATILE_BREAKOUT,BULLISH,Decreasing,44.44444444444444,-0.0266925518800039
PYTH,4h,BUY,85,0.054871,0.0545,Extreme oversold RSI with price near 24h low,1767205821.298372,VOLATILE_BREAKOUT,BULLISH,Decreasing,45.65217391304348,-0.0234980677141407
PYTH,4h,BUY,85,0.055437,0.0545,Extreme oversold RSI with price below all EMAs,1767209873.02375,VOLATILE_BREAKOUT,BULLISH,Decreasing,44.680851063829785,-0.1211967102174982
PYTH,4h,BUY,85,0.055366,0.0545,Extreme oversold RSI with potential reversal,1767213524.471984,VOLATILE_BREAKOUT,BULLISH,Decreasing,45.83333333333333,-0.0976720779775229
PYTH,4h,BUY,90,0.055941,0.055,RSI oversold with potential reversal,1767217176.967698,VOLATILE_BREAKOUT,BULLISH,Decreasing,44.89795918367347,-0.0982801025867767
PYTH,4h,BUY,90,0.055963,0.055,Oversold RSI with bullish divergence forming,1767220838.279501,VOLATILE_BREAKOUT,BULLISH,Decreasing,46.0,-0.0759894435074734
PYTH,4h,BUY,85,0.055977,0.055,Oversold RSI with bullish divergence forming,1767224561.343199,VOLATILE_BREAKOUT,BULLISH,Decreasing,47.05882352941176,-0.0737718167429935
PYTH,4h,BUY,90,0.055868,0.055,RSI oversold and price near recent low,1767228216.794445,VOLATILE_BREAKOUT,BULLISH,Decreasing,48.07692307692308,-0.0719078856954289
PYTH,4h,BUY,90,0.055801,0.055,Oversold RSI with price near recent lows,1767231877.095606,VOLATILE_BREAKOUT,BULLISH,Decreasing,47.16981132075472,-0.07418223656388306
