symbol,timeframe,signal,confidence,price,entry_price,reasoning,timestamp,market_regime,direction,volume_trend,historical_accuracy,recommendation_performance
WIF,4h,BUY,85,0.28844,0.284,"RSI deeply oversold, price at 24h low support",1767083246.188241,VOLATILE_BREAKOUT,BULLISH,Decreasing,35.714285714285715,-0.0088791038864914
WIF,4h,BUY,80,0.2883,0.284,Oversold RSI with price at 24h low support,1767083499.094081,VOLATILE_BREAKOUT,BULLISH,Decreasing,33.33333333333333,-0.0083241598935857
WIF,4h,BUY,85,0.28815,0.284,Oversold RSI with price near 24h low,1767084346.327062,VOLATILE_BREAKOUT,BULLISH,Decreasing,31.25,-0.0106896185719717
WIF,4h,BUY,85,0.28808,0.284,Oversold RSI with price near 24h low,1767085087.19369,VOLATILE_BREAKOUT,BULLISH,Decreasing,29.411764705882355,-0.0129862584466585
WIF,4h,BUY,85,0.28843,0.284,Oversold RSI with price near 24h low,1767086126.591053,VOLATILE_BREAKOUT,BULLISH,Decreasing,27.77777777777778,-0.013581345002198
WIF,4h,BUY,85,0.28873,0.284,Oversold RSI with price near 24h low,1767086896.786347,VOLATILE_BREAKOUT,BULLISH,Decreasing,31.57894736842105,-0.0068275762802749
WIF,4h,BUY,90,0.28873,0.284,Oversold RSI with price below all EMAs suggests potential reversal,1767086906.735976,VOLATILE_BREAKOUT,BULLISH,Decreasing,35.0,-0.0015495311283578
WIF,4h,BUY,85,0.28886,0.284,Oversold RSI with price near 24h low,1767087143.099108,VOLATILE_BREAKOUT,BULLISH,Decreasing,33.33333333333333,-0.0014790978952506
WIF,4h,BUY,80,0.28952,0.284,Oversold RSI with price near 24h low,1767087995.884387,VOLATILE_BREAKOUT,BULLISH,Decreasing,36.36363636363637,0.0005428091271517
WIF,4h,BUY,90,0.29095,0.284,Oversold RSI with price below key EMAs suggests potential reversal,1767088738.689151,VOLATILE_BREAKOUT,BULLISH,Decreasing,39.130434782608695,0.0100403748676961
WIF,4h,BUY,85,0.27829,0.275,Oversold RSI with price at lower Bollinger Band,1767128672.939854,VOLATILE_BREAKOUT,BULLISH,Decreasing,41.66666666666667,0.0293955987787635
WIF,4h,BUY,85,0.27816,0.275,Oversold RSI with price at recent low,1767132319.785916,VOLATILE_BREAKOUT,BULLISH,Decreasing,40.0,-0.1390912743906526
WIF,4h,BUY,85,0.27838,0.275,Oversold RSI with price at lower Bollinger Band,1767133544.6611,VOLATILE_BREAKOUT,BULLISH,Decreasing,38.46153846153847,-0.1356698886592511
WIF,4h,BUY,85,0.278,0.275,RSI deeply oversold at 20.13,1767135963.603882,VOLATILE_BREAKOUT,BULLISH,Decreasing,40.74074074074074,-0.1279998508303736
WIF,4h,BUY,80,0.27606,0.274,"RSI oversold, price near lower Bollinger Band",1767139624.666919,VOLATILE_BREAKOUT,BULLISH,Decreasing,39.285714285714285,-0.1282930993948314
WIF,4h,BUY,80,0.27706,0.2745,Oversold RSI with price at lower Bollinger Band,1767143281.221332,VOLATILE_BREAKOUT,BULLISH,Decreasing,37.93103448275862,-0.1472780536356273
WIF,4h,BUY,90,0.27508,0.274,Oversold RSI with price near lower Bollinger Band,1767146945.397657,VOLATILE_BREAKOUT,BULLISH,Decreasing,40.0,-0.1308419843979153
WIF,4h,BUY,85,0.27541,0.274,"RSI deeply oversold, price at lower Bollinger Band",1767149375.79123,VOLATILE_BREAKOUT,BULLISH,Decreasing,38.70967741935484,-0.1490858801022204
WIF,4h,BUY,85,0.27525,0.274,Oversold RSI with price at lower Bollinger Band,1767150039.307451,VOLATILE_BREAKOUT,BULLISH,Decreasing,40.625,-0.1409328200669558
WIF,4h,BUY,85,0.27358,0.272,Severely oversold RSI with price at 24h low,1767151409.118637,VOLATILE_BREAKOUT,BULLISH,Decreasing,39.39393939393939,-0.1384964195801262
WIF,4h,BUY,85,0.27479,0.272,Extreme oversold RSI with price at 24h low,1767154643.044299,VOLATILE_BREAKOUT,BULLISH,Decreasing,38.23529411764706,-0.1518742693801075
WIF,4h,BUY,85,0.27503,0.272,Extreme oversold RSI with price near 24h low,1767157084.852071,VOLATILE_BREAKOUT,BULLISH,Decreasing,40.0,-0.1353698787674683
WIF,4h,BUY,85,0.27594,0.272,Extreme oversold RSI with price near 24h low,1767157685.975546,VOLATILE_BREAKOUT,BULLISH,Decreasing,41.66666666666667,-0.1293507084539695
WIF,4h,BUY,85,0.27632,0.272,Extreme oversold RSI with price near recent lows,1767160962.333515,VOLATILE_BREAKOUT,BULLISH,Decreasing,43.24324324324324,-0.1172395583453597
WIF,4h,BUY,85,0.27574,0.272,Extreme oversold RSI with price near 24h low,1767162983.957795,VOLATILE_BREAKOUT,BULLISH,Decreasing,44.73684210526316,-0.1107023620643196
WIF,4h,BUY,85,0.2757,0.272,Extreme oversold RSI with price near 24h low,1767165751.118082,VOLATILE_BREAKOUT,BULLISH,Decreasing,43.58974358974359,-0.1131823420978306
WIF,4h,BUY,85,0.27621,0.2745,Extreme oversold RSI with price near lower Bollinger Band,1767169401.394329,VOLATILE_BREAKOUT,BULLISH,Decreasing,42.5,-0.1107756122683821
WIF,4h,BUY,85,0.2748,0.273,Extreme oversold RSI with price at 24h low,1767173056.625728,VOLATILE_BREAKOUT,BULLISH,Decreasing,43.90243902439025,-0.1037337244069736
