address,twitter_handle,pnl_30d,pnl_7d,pnl_1d,winrate_7d,txs_30d,token_active,last_active,is_blue_verified,avg_holding_period_7d,score,rank,last_updated,is_active,timestamp
0xa4dedda59f2908b92ae192cfd494839373bcb3c4,,86.28347574,156.58858501,13.911670570000002,0.6658338538413492,0,1,2026-01-28T20:01:57.178447,False,178310.50244939644,0.7534285296541666,18,2026-01-28T20:01:57.178447,True,2026-01-28T20:01:57.778117
0xdbe452f1a0d0190e161b5fae8ee3a530f099d9a3,,84.29295421,86.31874884,41.29683671,0.19499744767738642,0,1,2026-01-28T20:01:57.601682,False,10900.555170833333,0.7533502264900002,19,2026-01-28T20:01:57.601682,True,2026-01-28T20:01:57.778117
0xc01fadc561720248ecc36e23f51743f4a583167b,,154.93690062000002,33.53094676,21.59314181,0.26,0,1,2026-01-28T20:01:57.260784,False,20076.60328952206,0.7488273669000001,20,2026-01-28T20:01:57.260784,True,2026-01-28T20:01:57.778117
0x4cb5f4d145cd16460932bbb9b871bb6fd5db97e3,,99.08942049,34.804778060000004,9.19495248,0.849,0,1,2026-01-28T20:01:57.231440,False,86400.0,0.7417834739866668,21,2026-01-28T20:01:57.231440,True,2026-01-28T20:01:57.778117
0x45f51f09ec0743f2b3d7c904b9ddc2eed9718691,,98.36342744,37.75309933,0.5403984,0.2427077600440286,0,1,2026-01-28T20:01:57.193583,False,4413.834993164062,0.7409693778183334,22,2026-01-28T20:01:57.193583,True,2026-01-28T20:01:57.778117
0x54dbc1fbf6b1cd59807db61109b1d9eb91fd1a04,,75.63696944,250.38116411,32.408478550000005,0.5023255813953489,0,1,2026-01-28T20:01:57.208803,False,177662.1498883994,0.7331529286933334,23,2026-01-28T20:01:57.208803,True,2026-01-28T20:01:57.778117
0x09c99869e87a7499231524147bc2ce18a27e5bc7,,77.59039724,65.4782328,12.83461964,0.25812906453226614,0,1,2026-01-28T20:01:57.333352,False,4372.64021039604,0.7323368916233334,24,2026-01-28T20:01:57.333352,True,2026-01-28T20:01:57.778117
0x3a4b8a23b751d08ac94b873c7f316b8e4f278794,,73.74803054,90.66574293,23.91407569,0.32476319350473615,0,1,2026-01-28T20:01:57.322353,False,38894.37512373225,0.7287454045933334,25,2026-01-28T20:01:57.322353,True,2026-01-28T20:01:57.778117
0x752579c6cb68f413eaa193478d984ef84773fd76,,104.96637109,26.44539872,-4.19703181,0.119,0,1,2026-01-28T20:01:57.754500,False,170.0975928319624,0.7129657229425,26,2026-01-28T20:01:57.754500,True,2026-01-28T20:01:57.778117
0x7ab12f7a0925ef24927343d47199e75a91fc78aa,,172.36640829,23.79786766,1.89922723,0.272,0,1,2026-01-28T20:01:57.254794,False,3820.645820472441,0.7109190895725,27,2026-01-28T20:01:57.254794,True,2026-01-28T20:01:57.778117
0xb67f9e57d4d80d54331c916d7e740ee5afb84c3b,,419.84177985,15.03489865,34.73674274,0.3030942334739803,0,1,2026-01-28T20:01:57.477692,False,17190.78786037234,0.702587246625,28,2026-01-28T20:01:57.477692,True,2026-01-28T20:01:57.778117
0x9b09c1f83250a436278fd96f80054e414556a7dd,,61.47521277,67.91396501,26.33091761,0.3333333333333333,0,1,2026-01-28T20:01:57.676392,False,140267.5885,0.7001088297966668,29,2026-01-28T20:01:57.676392,True,2026-01-28T20:01:57.778117
0xf4a8e405481a15923c13022016ea33827ae87469,,78.18201299,36.00848501,11.83606526,0.25987841945288753,0,1,2026-01-28T20:01:57.264784,False,16799.884225274724,0.6979896251133334,30,2026-01-28T20:01:57.264784,True,2026-01-28T20:01:57.778117
0x5f8e50be79880b16bd75ebdab8638170511a0b5f,,103.90682228,18.02704229,-1.05703565,0.07515030060120241,0,1,2026-01-28T20:01:57.170461,False,8869.651891025642,0.6942748289875,31,2026-01-28T20:01:57.170461,True,2026-01-28T20:01:57.778117
0xe6d03e6287a1a5a148b083f5fa51ce82039c62de,,88.7349788,21.81062249,15.30280845,0.0,0,1,2026-01-28T20:01:57.756484,False,18132.301593750002,0.6897186130958334,32,2026-01-28T20:01:57.756484,True,2026-01-28T20:01:57.778117
0xbcc7fd5f27cba04dca862b94509133c453dde764,,134.99641581,14.78891923,0.2352705799999999,0.32142857142857145,0,1,2026-01-28T20:01:57.623682,False,7308.553888888889,0.6871487510100001,33,2026-01-28T20:01:57.623682,True,2026-01-28T20:01:57.778117
0xff0b4cdec41787756fcda9d080de55ee31d74a05,,57.86678124,92.01852681,12.69072528,0.4376470588235294,0,1,2026-01-28T20:01:57.742304,False,32562.814949786327,0.6862072001866668,34,2026-01-28T20:01:57.742304,True,2026-01-28T20:01:57.778117
0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,,53.8275725,66.2780189,20.54784153,0.37589928057553956,0,1,2026-01-28T20:01:57.205859,False,17120.842631276904,0.6822643358333335,35,2026-01-28T20:01:57.205859,True,2026-01-28T20:01:57.778117
0x2f394ae1ca45071bc222e7124b5d125637942be2,PEPEBETS,53.72585446,189.69755029,113.20586318,0.25316455696202533,0,1,2026-01-28T20:01:57.398334,False,24586.609131238445,0.6820269937400001,36,2026-01-28T20:01:57.398334,True,2026-01-28T20:01:57.778117
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,,52.69533701,101.93742932,19.19120012,1.0,0,1,2026-01-28T20:01:57.158837,False,86400.0,0.6790158531133335,37,2026-01-28T20:01:57.158837,True,2026-01-28T20:01:57.778117
0x3a732cb2ab4495ec52f1ca4c42b5f6b6c83ef6dd,,136.56148613000002,10.84142759,0.99349641,0.4318529862174579,0,1,2026-01-28T20:01:57.757484,False,63629.618322854716,0.6778486912825,38,2026-01-28T20:01:57.757484,True,2026-01-28T20:01:57.778117
0xa9c3d444f0a94ae2ae24363d4bd38c3e7ee282ea,,48.88975328,333.74329369,34.12558212,0.9081364829396326,0,1,2026-01-28T20:01:57.240108,False,40681.72065345622,0.6707427576533335,39,2026-01-28T20:01:57.240108,True,2026-01-28T20:01:57.778117
0x523852be2db1a76a0e088ecbff32e849544054e5,perpfumbler,49.68147944,70.77824118,16.66418922,0.3955,0,1,2026-01-28T20:01:57.169454,False,24602.26282061447,0.6700882606083334,40,2026-01-28T20:01:57.169454,True,2026-01-28T20:01:57.778117
0x00620ada30d98ffcf8e3c91e65283127d11c64ce,NoNoNo,77.52401351,27.0248761,2.5905354700000003,0.33793103448275863,0,1,2026-01-28T20:01:57.710162,False,18187.41092125984,0.6670611233758335,41,2026-01-28T20:01:57.710162,True,2026-01-28T20:01:57.778117
0x0252f92ee3f4430ac419fc3e9ae31df718990842,,56.633625460000005,41.55587373,12.864102999999998,0.1361111111111111,0,1,2026-01-28T20:01:57.742304,False,33453.804314232904,0.6623495543150002,42,2026-01-28T20:01:57.742304,True,2026-01-28T20:01:57.778117
0x05d95d21b9680b1ceab8fb1f1509fee72ca6d6a9,,47.03531232,76.06089056,12.84464527,0.1623115577889447,0,1,2026-01-28T20:01:57.263784,False,3949.020408045977,0.6610492126991667,43,2026-01-28T20:01:57.263784,True,2026-01-28T20:01:57.778117
0x14191d72b99fb42e712360ef518e983e87d551ec,,50.45436827,50.45436827,0.0,0.5,0,1,2026-01-28T20:01:57.201803,False,86400.0,0.6593935259633334,44,2026-01-28T20:01:57.201803,True,2026-01-28T20:01:57.778117
0x1a2bb9055c08f53ca9ae00b93b7cddc42d1fbbfd,,279.42790883000004,4.07436578,-2.42418005,0.3049645390070922,0,1,2026-01-28T20:01:57.752483,False,52819.50725,0.6583677794125001,45,2026-01-28T20:01:57.752483,True,2026-01-28T20:01:57.778117
0x3c363e96d22c056d748f199fb728fc80d70e461a,,154.28425353,2.56086799,-0.02383357,0.3235,0,1,2026-01-28T20:01:57.158837,False,1071.2376771217712,0.6563842947975,46,2026-01-28T20:01:57.158837,True,2026-01-28T20:01:57.778117
0xc3b1951ceffdcaf25640cb37ce1d6cf125579a03,,41.95099013,199.86433684,22.50498132,0.21482778750729714,0,1,2026-01-28T20:01:57.221400,False,11548.281288016113,0.6545523103033334,47,2026-01-28T20:01:57.221400,True,2026-01-28T20:01:57.778117
0x92ae4209e3a5760903aff0c423312392eb3f86a8,,43.55047478,57.13658823,11.73991311,0.32542927228127555,0,1,2026-01-28T20:01:57.635135,False,93225.2504672897,0.6520893759858335,48,2026-01-28T20:01:57.635135,True,2026-01-28T20:01:57.778117
0x4709b0baf59a12069de52a07420c4254dc335edb,,110.47278508,0.031159,0.008823,0.5,0,1,2026-01-28T20:01:57.742304,False,86400.0,0.6500845147500001,49,2026-01-28T20:01:57.742304,True,2026-01-28T20:01:57.778117
0x8a0752b2cedaef811eb242c8536538a8dace7440,,130.93077558,0.0,0.0,0.5,0,1,2026-01-28T20:01:57.162837,False,86400.0,0.6500000000000001,50,2026-01-28T20:01:57.162837,True,2026-01-28T20:01:57.778117
0xbdba56dac0c99fa9a020045d9ccc774ed2489558,,109.48574632,0.0,0.0,0.5,0,1,2026-01-28T20:01:57.181813,False,86400.0,0.6500000000000001,51,2026-01-28T20:01:57.181813,True,2026-01-28T20:01:57.778117
0xcd21065085e9bb2a9c8baa7cbd84a5da1e260601,,167.78774407,0.0,0.0,0.48928571428571427,0,1,2026-01-28T20:01:57.204851,False,17072.061573170733,0.6500000000000001,52,2026-01-28T20:01:57.204851,True,2026-01-28T20:01:57.778117
0xe327f38efdcd2e7149b0299d6bf36f0f41afa605,,113.93897148,0.0,0.0,0.5,0,1,2026-01-28T20:01:57.757484,False,86400.0,0.6500000000000001,53,2026-01-28T20:01:57.757484,True,2026-01-28T20:01:57.778117
0x795cfd1b03eafc11c4ec958b8a94cfc9aa64a242,,40.23464555,83.90185667,11.41639211,0.07479508196721311,0,1,2026-01-28T20:01:57.177448,False,34163.23836524823,0.6441098003658334,54,2026-01-28T20:01:57.177448,True,2026-01-28T20:01:57.778117
0x482b0f4dad512fe086e121882a81e34c374acae4,,36.25139015,130.18004274999998,23.00257262,0.4302151075537769,0,1,2026-01-28T20:01:57.194541,False,15028.14746204311,0.6412532436833334,55,2026-01-28T20:01:57.194541,True,2026-01-28T20:01:57.778117
0xc7e65a8c4a9b77f579fb7ef75410ca1d081b21c1,,38.777363390000005,58.881653,11.81588918,0.5,0,1,2026-01-28T20:01:57.180811,False,86400.0,0.6410090981283335,56,2026-01-28T20:01:57.180811,True,2026-01-28T20:01:57.778117
0xbf732ea04197942783e34730ed6e0f6099575d58,,125.59836618,-5.015518220000001,3.2204419900000003,0.3815,0,1,2026-01-28T20:01:57.168462,False,12936.988365384614,0.6398765359425002,57,2026-01-28T20:01:57.168462,True,2026-01-28T20:01:57.778117
0x41206f8efb51e5039e5b46e04e7866a4849f72d2,,37.21808947,53.911951290000005,11.72619291,1.0,0,1,2026-01-28T20:01:57.224443,False,86400.0,0.6373035201125001,58,2026-01-28T20:01:57.224443,True,2026-01-28T20:01:57.778117
0xd6e56265890b76413d1d527eb9b75e334c0c5b42,,37.83444518,56.52965152,9.31879449,0.463,0,1,2026-01-28T20:01:57.237108,False,3648.291589285714,0.6369361346208334,59,2026-01-28T20:01:57.237108,True,2026-01-28T20:01:57.778117
0x939f95036d2e7b6d7419ec072bf9d967352204d2,,36.47227087,67.96017542,11.76811783,0.3512345679012346,0,1,2026-01-28T20:01:57.156838,False,2959.0447221283785,0.6355947204025001,60,2026-01-28T20:01:57.156838,True,2026-01-28T20:01:57.778117
0xa5f00649bd246ef8d3775abf567b82d66557fa58,,47.13293833,40.88857436,4.25044729,0.0425,0,1,2026-01-28T20:01:57.155846,False,1412.548679054054,0.6320527941375002,61,2026-01-28T20:01:57.155846,True,2026-01-28T20:01:57.778117
0xaea391e34ce73d90a6944a5a4997d19cdd6e3467,,51.4450001,32.1007301,31.03498762,0.2365,0,1,2026-01-28T20:01:57.178447,False,20548.4069490818,0.6319568254833334,62,2026-01-28T20:01:57.178447,True,2026-01-28T20:01:57.778117
0x6d0ad2394d71097fff94c7eabe659929eb02db90,,39.37884828,186.85314635,-2.76848639,0.30811936155447606,0,1,2026-01-28T20:01:57.765006,False,15079.675686382392,0.6314742811941668,63,2026-01-28T20:01:57.765006,True,2026-01-28T20:01:57.778117
0xeb2c29a8917422b3ff466f74539b206318c40118,,42.95435719,42.09828203,11.64605559,0.3622159090909091,0,1,2026-01-28T20:01:57.773111,False,13059.217875420876,0.6308737468775001,64,2026-01-28T20:01:57.773111,True,2026-01-28T20:01:57.778117
0x64702807a1f0f9888ea22b858099d7f481227b55,,33.86533146,73.9413371,12.35826994,0.6692586832555728,0,1,2026-01-28T20:01:57.222474,False,8921.234086897488,0.6299544758616668,65,2026-01-28T20:01:57.222474,True,2026-01-28T20:01:57.778117
0x4f24303e0af2e4a94abcd516a3c80d38262bde6a,,32.364471970000004,99.22602338,13.82113991,0.19265463917525774,0,1,2026-01-28T20:01:57.499547,False,6070.404310559006,0.6275496228625002,66,2026-01-28T20:01:57.500547,True,2026-01-28T20:01:57.778117
0x89da4baec446f35a1cbe17a9d1ee5c70b05ee43f,fiyopi,37.40334439,54.590856040000006,-1.93086173,0.0,0,1,2026-01-28T20:01:57.152853,False,4658.6455000000005,0.6274929906125001,67,2026-01-28T20:01:57.152853,True,2026-01-28T20:01:57.778117
0x13d92e015d4a8a99ab8490fef42fe83e754116e1,,36.91312397,46.5932199,9.00431875,0.0,0,1,2026-01-28T20:01:57.160837,False,209227.9329281768,0.6260335780758335,68,2026-01-28T20:01:57.160837,True,2026-01-28T20:01:57.778117
0x89453000afe81a8843ae2d1c5df0f340f8800779,,31.9948021,52.75414073,11.15019809,0.0,0,1,2026-01-28T20:01:57.178447,False,86400.0,0.6246838534675001,69,2026-01-28T20:01:57.178447,True,2026-01-28T20:01:57.778117
0x51651b81c895e654e5402a3fc371e3b60b0dfb1e,,77.84482788,10.43385557,0.1638592599999999,0.15793470007593013,0,1,2026-01-28T20:01:57.770114,False,71894.46431751826,0.6245121317566668,70,2026-01-28T20:01:57.770114,True,2026-01-28T20:01:57.778117
0x328159d91b8d2e933e90d355c1b67623cd27a2d8,,62.8237175,20.66648241,12.29427744,0.219,0,1,2026-01-28T20:01:57.456713,False,2999.482852523659,0.6241422549383334,71,2026-01-28T20:01:57.456713,True,2026-01-28T20:01:57.778117
0x067872abb9a5ebb9435bedc994d5e276b82c2e00,,88.32971339,0.0,0.0,0.5,0,1,2026-01-28T20:01:57.249108,False,86400.0,0.6227693312433334,72,2026-01-28T20:01:57.249108,True,2026-01-28T20:01:57.778117
0xaeb0791ac2f5fa62891babf69d1445ef094fc176,,30.6811046,53.67782177,11.38445011,0.09889001009081735,0,1,2026-01-28T20:01:57.777118,False,15637.134246067417,0.6217942483158334,73,2026-01-28T20:01:57.777118,True,2026-01-28T20:01:57.778117
0x071d9fe61ce306aef04b7889780f889f444d7bf7,milady,29.72060158,54.53114541,12.68218365,0.1185,0,1,2026-01-28T20:01:57.710162,False,1192.9378730904818,0.6205263747575,74,2026-01-28T20:01:57.710162,True,2026-01-28T20:01:57.778117
0x382aaa98abb877bb6661035987ebe12af1f60f34,,87.82423374,-0.91186214,0.0,0.443,0,1,2026-01-28T20:01:57.146148,False,6125.3097446808515,0.6193102233766667,75,2026-01-28T20:01:57.146148,True,2026-01-28T20:01:57.778117
0x6ba889db7f923622d3548f621ecc2054b80c1817,,29.13203337,51.43334698,12.49565603,0.317,0,1,2026-01-28T20:01:57.154859,False,576.0998846787479,0.6190131532191667,76,2026-01-28T20:01:57.154859,True,2026-01-28T20:01:57.778117
0x4f92f03b4c6abb60f773358f58f6a1cb80e6bbc3,,26.63598184,145.28808795999998,30.80539655,0.27,0,1,2026-01-28T20:01:57.165842,False,3980.0167157157157,0.6188172909600002,77,2026-01-28T20:01:57.165842,True,2026-01-28T20:01:57.778117
0x69906b0ed626ca01a4b7c001e5711e5714ccf207,stuxfred,30.98638765,51.65868399,5.97670179,0.3825503355704698,0,1,2026-01-28T20:01:57.173435,False,64275.162788695656,0.6184507641925001,78,2026-01-28T20:01:57.173435,True,2026-01-28T20:01:57.778117
0xda8ea8c8da09afec518a955aba00c3f3efa8f168,,71.05119611,13.382444260000002,3.0161292,0.48957055214723927,0,1,2026-01-28T20:01:57.602682,False,118.3567354925776,0.6181709984733335,79,2026-01-28T20:01:57.602682,True,2026-01-28T20:01:57.778117
0xfb22906e051b252edbfa18102fea82fecfbae4b9,,30.67574631,46.88653231,12.12466074,0.206,0,1,2026-01-28T20:01:57.253795,False,44.89543496577146,0.6145532343866668,80,2026-01-28T20:01:57.253795,True,2026-01-28T20:01:57.778117
0xe48fe6012f97b6a13c0ce5cef314caf66e972deb,,25.59895598,68.69154426,15.12706142,0.23644859813084113,0,1,2026-01-28T20:01:57.742304,False,33664.56435607676,0.6127428600183334,81,2026-01-28T20:01:57.742304,True,2026-01-28T20:01:57.778117
0x345359af77917c494f4282f389b534d64e1cb323,,92.36889802,-5.50005409,-7.625070920000001,0.4815,0,1,2026-01-28T20:01:57.245108,False,63147.71182371295,0.6127251569650002,82,2026-01-28T20:01:57.245108,True,2026-01-28T20:01:57.778117
0x807911ee05ff443d84667e83a771a313e8c73951,,70.38678917,12.68309811,0.1130195899999999,0.315,0,1,2026-01-28T20:01:57.241112,False,18491.91354470046,0.6126950180308334,83,2026-01-28T20:01:57.241112,True,2026-01-28T20:01:57.778117
0x7839e2f2c375dd2935193f2736167514efff9916,,46.4807552,32.68159775,7.1986389200000005,0.3333333333333333,0,1,2026-01-28T20:01:57.135106,False,1417.3991428571428,0.6122247356983335,84,2026-01-28T20:01:57.135106,True,2026-01-28T20:01:57.778117
0x03b9a189e2480d1e4c3007080b29f362282130fa,,29.52454532,47.42491048,10.48993715,0.5,0,1,2026-01-28T20:01:57.778117,False,86400.0,0.6119870014758334,85,2026-01-28T20:01:57.778117,True,2026-01-28T20:01:57.778117
0x0fe28b4950ce9abe91301d8d44e719387f652785,,65.70984759000001,15.72475737,1.58675093,0.5,0,1,2026-01-28T20:01:57.236108,False,86400.0,0.6104916009991668,86,2026-01-28T20:01:57.236108,True,2026-01-28T20:01:57.778117
0xce75bb6f341975d377e7b68c7638a6f9d52f6885,back_to_back,22.89089799,54.00374939,19.89380501,0.0865,0,1,2026-01-28T20:01:57.168462,False,3127.094112953368,0.6099991157341668,87,2026-01-28T20:01:57.168462,True,2026-01-28T20:01:57.778117
0x4331ca6ff2e4a342244a4b8bec962a43cbeb0b57,,56.47418759,21.03207458,10.86349527,0.1115,0,1,2026-01-28T20:01:57.144102,False,1137.2635214723925,0.6091675789458334,88,2026-01-28T20:01:57.144102,True,2026-01-28T20:01:57.778117
0x48b1a8f92e403bc9dc7500b9cbcc4cadf35c7ac0,,21.90292551,58.05804147,24.25874569,0.2595,0,1,2026-01-28T20:01:57.476692,False,3444.2253138482947,0.6077734928566667,89,2026-01-28T20:01:57.476692,True,2026-01-28T20:01:57.778117
0x462e3f2ce774b4dbba10662a2155e4823d4c820f,,25.25649058,51.38691378,9.50863338,0.5,0,1,2026-01-28T20:01:57.169454,False,86400.0,0.6077299530550001,90,2026-01-28T20:01:57.169454,True,2026-01-28T20:01:57.778117
0xdc7e0217ebef8dd5726dbad6de202ee87b10d4a0,,37.90365813,33.9758626,46.12192695,0.25824175824175827,0,1,2026-01-28T20:01:57.750475,False,4770.971788421052,0.6050481921366667,91,2026-01-28T20:01:57.750475,True,2026-01-28T20:01:57.778117
0x1aa780bb10425b86bcf05ecbb7953f9a93729ed9,,24.56058279,65.93919211,6.855258409999999,0.24841168996188057,0,1,2026-01-28T20:01:57.214844,False,15877.121068362481,0.6041161369841668,92,2026-01-28T20:01:57.214844,True,2026-01-28T20:01:57.778117
0x9ea9f8d0697672dd2a504c3ae4f85eee67c5b4e4,,26.81633853,47.48463794,7.58369745,0.22979156075241486,0,1,2026-01-28T20:01:57.291511,False,715.5048605246321,0.6036374911741668,93,2026-01-28T20:01:57.291511,True,2026-01-28T20:01:57.778117
0x81196517de1d77ebc8a1951c3ea1a103e732479c,infinitefield.xyz,19.83729813,75.45402304,19.98315538,0.5,0,1,2026-01-28T20:01:57.555003,False,86400.0,0.6029410621716668,94,2026-01-28T20:01:57.556016,True,2026-01-28T20:01:57.778117
0x9eeb863e43ae9b71b6d08e0f0e44280c047b8a08,,42.56535569,35.0522108,-0.96159701,0.20260328239954725,0,1,2026-01-28T20:01:57.163837,False,10738.94421001088,0.6028951591858335,95,2026-01-28T20:01:57.163837,True,2026-01-28T20:01:57.778117
0x9b10e0d1de357782585f73105c7fc9314183fda7,,19.39207842,68.38042554,26.627676630000003,0.2983425414364641,0,1,2026-01-28T20:01:57.660867,False,36543.60978385417,0.6019148496466667,96,2026-01-28T20:01:57.660867,True,2026-01-28T20:01:57.778117
0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,,21.2749066,52.82751258,13.57413049,0.5,0,1,2026-01-28T20:01:57.157837,False,1.5859999999999999,0.6014887132675001,97,2026-01-28T20:01:57.157837,True,2026-01-28T20:01:57.778117
0x577a00a0ee907ee481791049477a3c1fa1470568,,21.20177543,54.67793511,10.45261204,0.5,0,1,2026-01-28T20:01:57.199561,False,86400.0,0.5989769350333335,98,2026-01-28T20:01:57.199561,True,2026-01-28T20:01:57.778117
0x6d6708c18bd7e830fe66a0e844e1a1bed4c9fa3d,,45.24487709,29.25674206,1.90491029,0.4275,0,1,2026-01-28T20:01:57.158837,False,24024.06331731732,0.5968085844108334,99,2026-01-28T20:01:57.158837,True,2026-01-28T20:01:57.778117
0xa445a0a15b1d50fa0c4bfe6796d9447e0da5329d,,19.66059228,53.29599003,12.34577889,0.5,0,1,2026-01-28T20:01:57.155846,False,86400.0,0.5968007161541667,100,2026-01-28T20:01:57.155846,True,2026-01-28T20:01:57.778117
0x991e044d97b946fe549e92ac9bfa5119592a0e54,,22.0121555,64.62958746000001,4.50495098,0.0,0,1,2026-01-28T20:01:57.249108,False,140996.06573011732,0.5964070760683334,101,2026-01-28T20:01:57.249108,True,2026-01-28T20:01:57.778117
0x08138243c8b2c5bb825763a7b065280a57af79e5,Thank you jefe,19.81556092,74.98193871,11.09059993,0.2970106075216972,0,1,2026-01-28T20:01:57.202837,False,185136.77464556962,0.5962209254275,102,2026-01-28T20:01:57.202837,True,2026-01-28T20:01:57.778117
0xe867fbdad3291530e41530301ecb77693850c78e,,25.55725328,44.85022677,9.29972274,0.3245967741935484,0,1,2026-01-28T20:01:57.659043,False,7124.03848603352,0.5954006166333334,103,2026-01-28T20:01:57.659043,True,2026-01-28T20:01:57.778117
0x862dd8e68f30693e3d3c9daa42a440bc6d2a1f0c,,25.95779339,43.84308591,10.61303681,0.5,0,1,2026-01-28T20:01:57.172408,False,86400.0,0.5948023436258334,104,2026-01-28T20:01:57.172408,True,2026-01-28T20:01:57.778117
0x6f19a8adda5a0b8d009a687d7aa2d36eb08b6688,,18.16158886,50.68873198,13.288959149999998,0.18877551020408162,0,1,2026-01-28T20:01:57.777118,False,19494.895565384617,0.5940104267025001,105,2026-01-28T20:01:57.777118,True,2026-01-28T20:01:57.778117
